Distribution,NumClust,PointsCluster,Iterations per Noise
c,15,100000,100
Rauschwert,var,stdabw,geoMean,MedDev,QuartDisp,VariCoeff,VarDiff,stdabwDiff,MedDevDiff,VarCoffDiff,QuartDispDiff,geoMeanDiff
0.0,0.4935,0.4935,0.25,0.75,0.6243333333333333,0.4635,0.8961666666666667,0.8961666666666667,0.9975,0.806,0.9648333333333333,0.0
0.1,0.47933333333333333,0.47933333333333333,0.25,0.7498333333333334,0.6275,0.45666666666666667,0.8931666666666667,0.8931666666666667,0.9966666666666667,0.8096666666666666,0.9651666666666666,0.0
0.2,0.4816666666666667,0.4816666666666667,0.25,0.75,0.6233333333333333,0.4568333333333333,0.8928333333333334,0.8928333333333334,0.9958333333333333,0.8125,0.9625,0.0
0.3,0.47833333333333333,0.47833333333333333,0.25,0.75,0.6241666666666666,0.45216666666666666,0.8968333333333334,0.8968333333333334,0.9971666666666666,0.8086666666666666,0.9671666666666666,0.0
0.4,0.4781666666666667,0.4781666666666667,0.25,0.75,0.625,0.4535,0.887,0.887,0.9973333333333333,0.8013333333333333,0.9696666666666667,0.0
0.5,0.475,0.475,0.25,0.75,0.6258333333333334,0.44733333333333336,0.894,0.8938333333333334,0.996,0.808,0.9635,0.0
0.6,0.4745,0.4745,0.25,0.75,0.6216666666666667,0.45016666666666666,0.8971666666666667,0.897,0.9973333333333333,0.8035,0.9658333333333333,0.0
0.7,0.4695,0.4695,0.25,0.75,0.6241666666666666,0.44416666666666665,0.892,0.892,0.9971666666666666,0.809,0.9683333333333334,0.0
0.8,0.4701666666666667,0.4701666666666667,0.25,0.75,0.6241666666666666,0.43766666666666665,0.886,0.886,0.9951666666666666,0.8021666666666667,0.9526666666666667,0.0
0.9,0.467,0.467,0.25,0.75,0.6273333333333333,0.43883333333333335,0.895,0.895,0.9966666666666667,0.81,0.96,0.0
1.0,0.4696666666666667,0.4696666666666667,0.25,0.75,0.6248333333333334,0.43683333333333335,0.8933333333333333,0.8933333333333333,0.9953333333333333,0.8031666666666667,0.9585,0.0

Time
0,203351,198341,609771,419087,480441,267772,3266283,3562919,6409100,4416812,7422886,9627159,
