Distribution,NumClust,PointsCluster,Iterations per Noise
n,15,1000,100
Rauschwert,var,stdabw,geoMean,MedDev,QuartDisp,VariCoeff,VarDiff,stdabwDiff,MedDevDiff,VarCoffDiff,QuartDispDiff,geoMeanDiff
0.0,0.75,0.75,0.25,0.75,0.6096666666666667,0.7075,1.0,1.0,1.0,0.9166666666666666,0.8443333333333334,0.016666666666666666
0.1,0.75,0.75,0.2505,0.75,0.6101666666666666,0.7081666666666667,1.0,1.0,1.0,0.9166666666666666,0.8496666666666667,0.017166666666666667
0.2,0.75,0.75,0.25,0.75,0.6041666666666666,0.7078333333333333,1.0,1.0,1.0,0.9166666666666666,0.8486666666666667,0.016666666666666666
0.3,0.75,0.75,0.25,0.75,0.6108333333333333,0.7086666666666667,1.0,1.0,1.0,0.9166666666666666,0.8336666666666667,0.016666666666666666
0.4,0.75,0.75,0.25,0.75,0.6038333333333333,0.709,1.0,1.0,1.0,0.9166666666666666,0.8335,0.016666666666666666
0.5,0.75,0.75,0.25,0.75,0.6013333333333334,0.7073333333333334,1.0,1.0,1.0,0.9166666666666666,0.8345,0.016666666666666666
0.6,0.75,0.75,0.25016666666666665,0.75,0.6086666666666667,0.709,1.0,1.0,1.0,0.9161666666666667,0.832,0.016833333333333332
0.7,0.75,0.75,0.25,0.75,0.6058333333333333,0.7081666666666667,1.0,1.0,1.0,0.9145,0.8268333333333333,0.016666666666666666
0.8,0.75,0.75,0.25,0.75,0.6083333333333333,0.708,1.0,1.0,1.0,0.9126666666666666,0.822,0.016666666666666666
0.9,0.75,0.75,0.25,0.75,0.6005,0.7055,1.0,1.0,1.0,0.9093333333333333,0.8195,0.016666666666666666
1.0,0.75,0.75,0.25,0.75,0.6071666666666666,0.703,1.0,1.0,1.0,0.9056666666666666,0.817,0.016666666666666666

Time
0,1034,818,4951,2644,3677,1499,17290,17654,42006,23313,55530,78923,
