Distribution,NumClust,PointsCluster,Iterations per Noise
u,15,100,100
Rauschwert,var,stdabw,geoMean,MedDev,QuartDisp,VariCoeff,VarDiff,stdabwDiff,MedDevDiff,VarCoffDiff,QuartDispDiff,geoMeanDiff
0.0,0.75,0.75,0.3005,0.75,0.6193333333333333,0.74,1.0,1.0,1.0,0.9621666666666666,0.8698333333333333,0.2395
0.1,0.75,0.75,0.29783333333333334,0.75,0.6201666666666666,0.7405,1.0,1.0,1.0,0.96,0.8801666666666667,0.23733333333333334
0.2,0.75,0.75,0.3,0.75,0.6203333333333333,0.7385,1.0,1.0,1.0,0.9565,0.8703333333333333,0.24083333333333334
0.3,0.75,0.75,0.30416666666666664,0.75,0.6193333333333333,0.7386666666666667,1.0,1.0,1.0,0.9583333333333334,0.868,0.23866666666666667
0.4,0.75,0.75,0.2991666666666667,0.75,0.6241666666666666,0.7405,1.0,1.0,1.0,0.9583333333333334,0.8781666666666667,0.23883333333333334
0.5,0.75,0.75,0.30233333333333334,0.75,0.623,0.74,1.0,1.0,1.0,0.9561666666666667,0.8688333333333333,0.24066666666666667
0.6,0.75,0.75,0.30266666666666664,0.75,0.6221666666666666,0.737,1.0,1.0,0.9998333333333334,0.9556666666666667,0.8636666666666667,0.2395
0.7,0.75,0.75,0.29883333333333334,0.75,0.6221666666666666,0.7383333333333333,1.0,1.0,1.0,0.9566666666666667,0.8701666666666666,0.24
0.8,0.75,0.75,0.3025,0.75,0.6265,0.7381666666666666,1.0,1.0,1.0,0.955,0.8501666666666666,0.2325
0.9,0.75,0.75,0.30283333333333334,0.75,0.6243333333333333,0.7386666666666667,1.0,1.0,1.0,0.9555,0.8671666666666666,0.2415
1.0,0.75,0.75,0.30266666666666664,0.75,0.6221666666666666,0.7385,1.0,1.0,1.0,0.9533333333333334,0.8613333333333333,0.23916666666666667

Time
0,101,84,486,362,485,159,1478,1829,5727,2454,7260,8042,
